0,101.5121078491211
1,86.80952453613281
2,85.65380859375
3,84.50872802734375
4,85.10851287841797
5,84.32408905029297
6,83.88597869873047
7,84.26573181152344
8,83.8438491821289
9,83.21100616455078
10,82.87862396240234
11,83.72959899902344
12,83.18670654296875
13,83.0324478149414
14,82.98764038085938
15,82.67726135253906
16,83.2825927734375
17,84.3221664428711
18,82.84971618652344
19,82.94459533691406
20,82.43404388427734
21,82.06532287597656
22,82.3297119140625
23,81.5482177734375
24,81.52519226074219
25,81.44953918457031
26,81.284423828125
27,81.51806640625
28,80.67247772216797
29,81.04165649414062
30,81.04637145996094
31,80.45528411865234
32,80.78523254394531
33,80.73417663574219
34,80.88765716552734
35,80.40120697021484
36,80.35370635986328
37,80.46456146240234
38,80.63963317871094
39,80.21609497070312
40,80.00286102294922
